;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo
700;14/04/2020 00:59;Rio Marapa - Villa Belgrano;2;73.705;1021;4;944;64;1;0;0;0
701;03/07/2020 23:02;Rumi Punco - Pueblo Viejo;10;73.706;1019;54;945;50;9;0;0;0
702;20/12/2020 09:31;Rio el Sueño - Huasa Pampa;4;73.707;1026;43;946;49;3;0;0;0
703;10/01/2020 05:03;Rumi Punco - Pueblo Viejo;14;73.708;1024;26;947;21;13;0;0;0
704;28/04/2020 04:28;Rio Seco - Monteros;5;73.709;1023;8;948;37;4;0;0;0
705;28/03/2020 05:34;Monteros - Rio Caspichango;2;73.710;1024;20;949;51;1;0;0;0
706;09/01/2021 23:15;Rumi Punco - Pueblo Viejo;2;73.711;1024;30;950;15;1;0;0;0
707;12/01/2020 18:29;Concepcion - Rio Seco;4;73.712;1023;40;951;4;3;0;0;0
708;17/09/2020 17:14;Rio Marapa - Villa Belgrano;1;73.713;1025;38;952;35;0;0;0;0
709;15/12/2020 03:13;Interseccion ruta 322 - Interseccion ruta 321;1;73.714;1023;39;953;49;0;0;0;0
710;20/03/2021 07:13;Interseccion ruta 322 - Interseccion ruta 321;9;73.715;1024;44;954;50;8;0;0;0
711;27/09/2020 11:14;Rio Caspichango - Interseccion ruta 322;2;73.716;1026;2;955;43;1;0;0;0
712;03/08/2020 11:09;Rio el Sueño - Huasa Pampa;2;73.717;1024;68;956;58;1;0;0;0
713;06/07/2020 07:53;Concepcion - Rio Seco;9;73.718;1023;22;957;34;8;0;0;0
714;16/06/2020 10:01;Aguilares - Concepcion;6;73.719;1025;29;958;20;5;0;0;0
715;06/09/2020 09:39;Rio Marapa - Villa Belgrano;2;73.720;1023;19;959;64;1;0;0;0
716;09/06/2020 07:30;Rio Marapa - Villa Belgrano;8;73.721;1024;57;960;11;7;0;0;0
717;29/03/2020 13:31;Aguilares - Concepcion;14;73.722;1025;20;961;8;13;0;0;0
718;09/08/2020 02:05;Rio el Sueño - Huasa Pampa;6;73.723;1021;50;962;0;5;0;0;0
719;09/03/2021 12:25;Rio Marapa - Villa Belgrano;1;73.724;1021;17;963;24;0;0;0;0
720;06/01/2020 10:01;Interseccion ruta 321 - S M de Tuc;2;73.725;1026;39;964;53;1;0;0;0
721;17/04/2020 10:26;Rio Marapa - Villa Belgrano;10;73.726;1022;69;965;0;9;0;0;0
722;05/04/2020 23:29;Monteros - Rio Caspichango;9;73.727;1022;16;966;57;8;0;0;0
723;04/02/2021 10:26;Aguilares - Concepcion;2;73.728;1021;42;967;64;1;0;0;0
724;12/10/2020 05:18;Aguilares - Concepcion;3;73.729;1026;24;968;32;2;0;0;0
725;04/01/2020 16:04;Rio Marapa - Villa Belgrano;12;73.730;1024;45;969;52;11;0;0;0
726;15/05/2020 10:15;Monteros - Rio Caspichango;7;73.731;1020;70;970;57;6;0;0;0
727;14/07/2020 19:03;Rio Marapa - Villa Belgrano;1;73.732;1025;5;971;6;0;0;0;0
728;14/06/2020 02:50;Rio Seco - Monteros;9;73.733;1019;7;972;61;8;0;0;0
729;18/09/2020 12:10;Rio el Sueño - Huasa Pampa;2;73.734;1026;38;973;16;1;0;0;0
730;25/01/2021 01:24;Rio Caspichango - Interseccion ruta 322;13;73.735;1024;15;974;11;12;0;0;0
731;08/05/2020 18:37;Pueblo Viejo - Rio el Sueño;5;73.736;1025;5;975;3;4;0;0;0
732;17/02/2021 15:17;Interseccion ruta 321 - S M de Tuc;9;73.737;1019;14;976;52;8;0;0;0
733;19/08/2020 03:15;Aguilares - Concepcion;12;73.738;1025;35;977;5;11;0;0;0
734;03/03/2020 23:08;Rio el Sueño - Huasa Pampa;3;73.739;1024;30;978;61;2;0;0;0
735;16/02/2020 20:00;Rio Marapa - Villa Belgrano;9;73.740;1024;44;979;40;8;0;0;0
736;17/06/2020 05:26;Interseccion ruta 322 - Interseccion ruta 321;5;73.741;1024;50;980;25;4;0;0;0
737;06/02/2021 00:44;Rio Marapa - Villa Belgrano;12;73.742;1022;40;981;19;11;0;0;0
738;17/04/2020 03:59;Interseccion ruta 322 - Interseccion ruta 321;6;73.743;1022;45;982;30;5;0;0;0
739;01/06/2020 04:25;Rio Seco - Monteros;15;73.744;1025;66;983;59;14;0;0;0
740;22/02/2021 23:12;Villa Belgrano - Aguilares;1;73.745;1026;27;984;35;0;0;0;0
741;13/08/2020 17:17;Rumi Punco - Pueblo Viejo;6;73.746;1022;18;985;59;5;0;0;0
742;09/03/2020 03:12;Rio Seco - Monteros;3;73.747;1026;44;986;1;2;0;0;0
743;13/05/2020 10:50;Huasa Pampa - Rio Marapa;2;73.748;1024;1;987;29;1;0;0;0
744;01/08/2020 19:18;Villa Belgrano - Aguilares;6;73.749;1021;59;988;54;5;0;0;0
745;07/06/2020 22:10;Aguilares - Concepcion;14;73.750;1020;61;989;42;13;0;0;0
746;10/08/2020 09:57;Rio el Sueño - Huasa Pampa;4;73.751;1020;53;990;37;3;0;0;0
747;19/02/2020 02:41;Rio Seco - Monteros;6;73.752;1022;14;991;63;5;0;0;0
748;23/02/2021 14:38;Villa Belgrano - Aguilares;11;73.753;1024;20;992;13;10;0;0;0
749;02/10/2020 07:04;Villa Belgrano - Aguilares;11;73.754;1019;66;993;23;10;0;0;0
750;05/07/2020 14:25;Rio el Sueño - Huasa Pampa;1;73.755;1026;54;994;45;0;0;0;0
751;27/09/2020 20:42;Rumi Punco - Pueblo Viejo;3;73.756;1019;43;995;20;2;0;0;0
752;21/12/2020 02:16;Huasa Pampa - Rio Marapa;7;73.757;1026;54;996;64;6;0;0;0
753;12/03/2020 15:14;Rumi Punco - Pueblo Viejo;11;73.758;1020;40;997;27;10;0;0;0
754;29/05/2020 04:36;Villa Belgrano - Aguilares;9;73.759;1020;20;998;22;8;0;0;0
755;23/10/2020 05:04;Rio Seco - Monteros;1;73.760;1024;13;999;48;0;0;0;0
756;15/03/2020 07:42;Rio Caspichango - Interseccion ruta 322;1;73.761;1024;54;1000;9;0;0;0;0
757;01/03/2021 01:18;Monteros - Rio Caspichango;13;73.762;1026;57;1001;49;12;0;0;0
758;29/08/2020 04:33;Rio Caspichango - Interseccion ruta 322;12;73.763;1022;15;1002;8;11;0;0;0
759;27/08/2020 17:52;Concepcion - Rio Seco;1;73.764;1023;48;1003;65;0;0;0;0
760;03/01/2020 01:34;Pueblo Viejo - Rio el Sueño;15;73.765;1026;3;1004;32;14;0;0;0
761;03/03/2020 21:31;Rio Marapa - Villa Belgrano;6;73.766;1025;43;1005;39;5;0;0;0
762;12/03/2020 13:39;Pueblo Viejo - Rio el Sueño;10;73.767;1023;31;1006;48;9;0;0;0
763;01/02/2020 07:01;Pueblo Viejo - Rio el Sueño;5;73.768;1020;18;1007;60;4;0;0;0
764;06/12/2020 15:58;Rumi Punco - Pueblo Viejo;10;73.769;1019;20;1008;20;9;0;0;0
765;08/01/2021 14:28;Rio Seco - Monteros;10;73.770;1020;29;1009;39;9;0;0;0
766;15/07/2020 00:32;Interseccion ruta 322 - Interseccion ruta 321;1;73.771;1023;32;1010;54;0;0;0;0
767;15/06/2020 08:09;Rio el Sueño - Huasa Pampa;9;73.772;1020;54;1011;26;8;0;0;0
768;16/08/2020 23:36;Aguilares - Concepcion;3;73.773;1025;42;1012;51;2;0;0;0
769;14/10/2020 19:54;Pueblo Viejo - Rio el Sueño;8;73.774;1025;25;1013;17;7;0;0;0
770;16/03/2021 01:05;Rio Marapa - Villa Belgrano;4;73.775;1022;45;1014;62;3;0;0;0
771;18/06/2020 05:35;Monteros - Rio Caspichango;6;73.776;1025;49;1015;40;5;0;0;0
772;19/03/2021 22:49;Pueblo Viejo - Rio el Sueño;6;73.777;1026;2;1016;54;5;0;0;0
773;10/01/2020 21:00;Rio el Sueño - Huasa Pampa;1;73.778;1024;27;1017;28;0;0;0;0
774;13/12/2020 12:03;Huasa Pampa - Rio Marapa;2;73.779;1024;1;1018;39;1;0;0;0
775;10/05/2020 16:07;Rio Marapa - Villa Belgrano;6;73.780;1025;15;1019;54;5;0;0;0
776;25/11/2020 09:06;Pueblo Viejo - Rio el Sueño;11;73.781;1024;41;1020;30;10;0;0;0
777;12/02/2021 19:23;Rio Marapa - Villa Belgrano;10;73.782;1025;38;1021;15;9;0;0;0
778;22/06/2020 04:13;Rumi Punco - Pueblo Viejo;10;73.783;1026;35;1022;6;9;0;0;0
779;25/01/2020 15:28;Aguilares - Concepcion;11;73.784;1020;55;1023;29;10;0;0;0
780;26/11/2020 22:49;Monteros - Rio Caspichango;1;73.785;1019;48;1024;16;0;0;0;0
781;03/11/2020 17:54;Monteros - Rio Caspichango;10;73.786;1019;23;1025;62;9;0;0;0
782;27/10/2020 17:07;Rio Caspichango - Interseccion ruta 322;12;73.787;1020;33;1026;55;11;0;0;0
783;10/12/2020 12:40;Rio Caspichango - Interseccion ruta 322;11;73.788;1021;51;1027;14;10;0;0;0
784;27/01/2021 13:33;Rio Seco - Monteros;9;73.789;1025;64;1028;40;8;0;0;0
785;26/01/2020 15:22;Monteros - Rio Caspichango;6;73.790;1021;26;1029;55;5;0;0;0
786;09/04/2021 22:16;Interseccion ruta 322 - Interseccion ruta 321;2;73.791;1020;69;1030;28;1;0;0;0
787;05/09/2020 17:01;Concepcion - Rio Seco;7;73.792;1020;54;1031;63;6;0;0;0
788;10/04/2021 07:22;Rio Marapa - Villa Belgrano;11;73.793;1021;63;1032;9;10;0;0;0
789;24/01/2021 07:40;Rio el Sueño - Huasa Pampa;5;73.794;1021;70;1033;30;4;0;0;0
790;25/03/2021 08:22;Villa Belgrano - Aguilares;12;73.795;1019;60;1034;29;11;0;0;0
791;15/03/2021 01:49;Interseccion ruta 322 - Interseccion ruta 321;9;73.796;1021;10;1035;50;8;0;0;0
792;02/02/2021 13:43;Aguilares - Concepcion;14;73.797;1022;3;1036;28;13;0;0;0
793;14/04/2021 07:42;Rio Caspichango - Interseccion ruta 322;13;73.798;1026;7;1037;30;12;0;0;0
794;13/04/2020 21:45;Rio Caspichango - Interseccion ruta 322;11;73.799;1024;25;1038;50;10;0;0;0
795;22/01/2020 20:37;Rumi Punco - Pueblo Viejo;5;73.800;1020;58;1039;31;4;0;0;0
796;18/08/2020 05:20;Monteros - Rio Caspichango;2;73.801;1024;28;1040;1;1;0;0;0
797;23/02/2020 18:03;Rio Marapa - Villa Belgrano;15;73.802;1025;10;1041;40;14;0;0;0
798;21/01/2021 19:12;Rumi Punco - Pueblo Viejo;5;73.803;1026;65;1042;38;4;0;0;0
799;11/01/2020 20:23;Rio Caspichango - Interseccion ruta 322;9;73.804;1022;59;1043;30;8;0;0;0
800;03/05/2020 08:15;Rio Seco - Monteros;5;73.805;1023;16;1044;55;4;0;0;0
801;10/05/2020 21:26;Rio Caspichango - Interseccion ruta 322;10;73.806;1026;16;1045;45;9;0;0;0
802;17/02/2020 18:53;Concepcion - Rio Seco;3;73.807;1022;23;1046;54;2;0;0;0
803;17/12/2020 15:41;Rio Marapa - Villa Belgrano;14;73.808;1022;15;1047;25;13;0;0;0
804;07/05/2020 09:50;Pueblo Viejo - Rio el Sueño;15;73.809;1026;29;1048;66;14;0;0;0
805;07/02/2020 14:30;Interseccion ruta 321 - S M de Tuc;14;73.810;1019;23;1049;0;13;0;0;0
806;25/04/2020 17:11;Rio Marapa - Villa Belgrano;10;73.811;1026;33;1050;36;9;0;0;0
807;17/06/2020 21:35;Pueblo Viejo - Rio el Sueño;10;73.812;1020;6;1051;51;9;0;0;0
808;01/10/2020 22:33;Concepcion - Rio Seco;7;73.813;1025;37;1052;42;6;0;0;0
809;06/03/2021 14:26;Rumi Punco - Pueblo Viejo;13;73.814;1022;58;1053;48;12;0;0;0
810;07/03/2021 19:22;Interseccion ruta 321 - S M de Tuc;10;73.815;1025;29;1054;64;9;0;0;0
811;21/08/2020 02:01;Rio el Sueño - Huasa Pampa;7;73.816;1024;32;1055;7;6;0;0;0
812;20/02/2020 19:35;Rumi Punco - Pueblo Viejo;15;73.817;1022;34;1056;12;14;0;0;0
813;08/01/2021 07:41;Concepcion - Rio Seco;2;73.818;1024;56;1057;36;1;0;0;0
814;02/08/2020 22:34;Rio Caspichango - Interseccion ruta 322;3;73.819;1024;39;1058;33;2;0;0;0
815;09/07/2020 15:34;Rio el Sueño - Huasa Pampa;3;73.820;1021;32;1059;22;2;0;0;0
816;26/07/2020 00:06;Monteros - Rio Caspichango;9;73.821;1021;52;1060;11;8;0;0;0
817;25/09/2020 10:59;Interseccion ruta 321 - S M de Tuc;12;73.822;1020;41;1061;3;11;0;0;0
818;29/05/2020 16:16;Aguilares - Concepcion;12;73.823;1020;2;1062;27;11;0;0;0
819;12/04/2020 15:15;Rio Caspichango - Interseccion ruta 322;10;73.824;1020;51;1063;35;9;0;0;0
820;29/02/2020 06:19;Interseccion ruta 322 - Interseccion ruta 321;13;73.825;1020;15;1064;42;12;0;0;0
821;23/03/2021 17:13;Monteros - Rio Caspichango;3;73.826;1026;33;1065;13;2;0;0;0
822;06/02/2020 17:41;Rio el Sueño - Huasa Pampa;5;73.827;1022;64;1066;34;4;0;0;0
823;30/03/2021 11:48;Rumi Punco - Pueblo Viejo;10;73.828;1020;25;1067;54;9;0;0;0
824;04/02/2021 09:53;Concepcion - Rio Seco;9;73.829;1026;18;1068;53;8;0;0;0
825;25/06/2020 16:00;Aguilares - Concepcion;7;73.830;1023;1;1069;33;6;0;0;0
826;04/04/2020 01:17;Rio Marapa - Villa Belgrano;15;73.831;1026;20;1070;44;14;0;0;0
827;08/11/2020 11:22;Rio Caspichango - Interseccion ruta 322;1;73.832;1024;70;1071;21;0;0;0;0
828;14/05/2020 10:09;Rumi Punco - Pueblo Viejo;1;73.833;1024;41;1072;7;0;0;0;0
829;17/06/2020 06:58;Rumi Punco - Pueblo Viejo;9;73.834;1023;12;1073;22;8;0;0;0
830;25/05/2020 11:19;Pueblo Viejo - Rio el Sueño;11;73.835;1021;53;1074;19;10;0;0;0
831;25/11/2020 23:48;Rio Caspichango - Interseccion ruta 322;3;73.836;1020;10;1075;47;2;0;0;0
832;26/08/2020 05:49;Rio Caspichango - Interseccion ruta 322;7;73.837;1019;56;1076;54;6;0;0;0
833;02/04/2021 13:17;Rio Seco - Monteros;14;73.838;1026;8;1077;15;13;0;0;0
834;10/10/2020 13:00;Rio Caspichango - Interseccion ruta 322;3;73.839;1019;63;1078;44;2;0;0;0
835;04/03/2021 18:40;Rio el Sueño - Huasa Pampa;9;73.840;1020;33;1079;41;8;0;0;0
836;10/11/2020 17:50;Aguilares - Concepcion;5;73.841;1019;39;1080;63;4;0;0;0
837;04/02/2020 13:49;Rio el Sueño - Huasa Pampa;9;73.842;1019;34;1081;52;8;0;0;0
838;03/09/2020 05:46;Huasa Pampa - Rio Marapa;12;73.843;1026;28;1082;26;11;0;0;0
839;17/04/2021 15:33;Pueblo Viejo - Rio el Sueño;2;73.844;1023;62;1083;48;1;0;0;0
840;11/08/2020 15:35;Rio Marapa - Villa Belgrano;9;73.845;1021;67;1084;66;8;0;0;0
841;11/03/2020 19:20;Concepcion - Rio Seco;8;73.846;1022;31;1085;17;7;0;0;0
842;23/12/2020 00:24;Monteros - Rio Caspichango;3;73.847;1021;21;1086;36;2;0;0;0
843;04/01/2021 01:44;Monteros - Rio Caspichango;7;73.848;1026;69;1087;57;6;0;0;0
844;23/01/2020 16:53;Interseccion ruta 322 - Interseccion ruta 321;1;73.849;1019;33;1088;13;0;0;0;0
845;26/07/2020 09:44;Interseccion ruta 322 - Interseccion ruta 321;5;73.850;1020;5;1089;12;4;0;0;0
846;06/07/2020 02:33;Interseccion ruta 321 - S M de Tuc;13;73.851;1021;56;1090;48;12;0;0;0
847;01/12/2020 13:07;Villa Belgrano - Aguilares;9;73.852;1022;61;1091;13;8;0;0;0
848;22/03/2020 18:21;Rio el Sueño - Huasa Pampa;7;73.853;1022;23;1092;52;6;0;0;0
849;10/02/2021 19:47;Monteros - Rio Caspichango;1;73.854;1020;12;1093;63;0;0;0;0
850;10/10/2020 22:46;Rio el Sueño - Huasa Pampa;11;73.855;1026;39;1094;16;10;0;0;0
851;18/09/2020 13:52;Aguilares - Concepcion;1;73.856;1019;64;1095;6;0;0;0;0
852;23/12/2020 05:42;Interseccion ruta 322 - Interseccion ruta 321;15;73.857;1026;28;1096;19;14;0;0;0
853;20/12/2020 05:50;Rumi Punco - Pueblo Viejo;12;73.858;1026;6;1097;33;11;0;0;0
854;18/10/2020 08:45;Rio Caspichango - Interseccion ruta 322;4;73.859;1022;45;1098;15;3;0;0;0
855;07/03/2020 07:47;Huasa Pampa - Rio Marapa;7;73.860;1019;29;1099;55;6;0;0;0
856;04/05/2020 20:56;Rio Caspichango - Interseccion ruta 322;12;73.861;1020;37;1100;16;11;0;0;0
857;25/08/2020 23:05;Rio Marapa - Villa Belgrano;3;73.862;1019;35;1101;43;2;0;0;0
858;20/07/2020 07:08;Rio el Sueño - Huasa Pampa;2;73.863;1020;59;1102;0;1;0;0;0
859;11/08/2020 12:02;Monteros - Rio Caspichango;13;73.864;1021;21;1103;33;12;0;0;0
860;11/10/2020 01:45;Monteros - Rio Caspichango;12;73.865;1019;34;1104;5;11;0;0;0
861;05/02/2021 17:13;Rumi Punco - Pueblo Viejo;10;73.866;1026;45;1105;44;9;0;0;0
862;04/08/2020 01:00;Interseccion ruta 322 - Interseccion ruta 321;7;73.867;1022;13;1106;32;6;0;0;0
863;20/04/2020 12:12;Villa Belgrano - Aguilares;12;73.868;1022;64;1107;40;11;0;0;0
864;14/04/2020 08:54;Rio el Sueño - Huasa Pampa;5;73.869;1021;36;1108;14;4;0;0;0
865;30/03/2021 10:44;Interseccion ruta 321 - S M de Tuc;8;73.870;1025;34;1109;45;7;0;0;0
866;10/12/2020 20:51;Rio Marapa - Villa Belgrano;11;73.871;1025;24;1110;34;10;0;0;0
867;20/08/2020 13:43;Rio Caspichango - Interseccion ruta 322;7;73.872;1019;69;1111;1;6;0;0;0
868;13/03/2021 04:11;Concepcion - Rio Seco;3;73.873;1026;23;1112;30;2;0;0;0
869;26/03/2020 06:09;Rio Caspichango - Interseccion ruta 322;10;73.874;1025;15;1113;18;9;0;0;0
870;22/05/2020 05:02;Concepcion - Rio Seco;9;73.875;1023;41;1114;21;8;0;0;0
871;15/10/2020 02:53;Rio el Sueño - Huasa Pampa;6;73.876;1023;24;1115;19;5;0;0;0
872;25/05/2020 10:39;Rio Marapa - Villa Belgrano;4;73.877;1021;16;1116;65;3;0;0;0
873;28/01/2021 02:56;Huasa Pampa - Rio Marapa;12;73.878;1022;66;1117;33;11;0;0;0
874;15/08/2020 18:43;Concepcion - Rio Seco;15;73.879;1021;17;1118;7;14;0;0;0
875;16/03/2021 22:40;Rio Marapa - Villa Belgrano;11;73.880;1020;14;1119;8;10;0;0;0
876;25/10/2020 05:34;Rio Marapa - Villa Belgrano;7;73.881;1023;25;1120;34;6;0;0;0
877;04/03/2021 08:15;Aguilares - Concepcion;4;73.882;1020;43;1121;6;3;0;0;0
878;08/12/2020 12:25;Interseccion ruta 321 - S M de Tuc;11;73.883;1020;10;1122;66;10;0;0;0
879;08/09/2020 02:03;Pueblo Viejo - Rio el Sueño;14;73.884;1019;10;1123;7;13;0;0;0
880;24/06/2020 03:09;Interseccion ruta 321 - S M de Tuc;12;73.885;1020;27;1124;27;11;0;0;0
881;18/02/2020 03:46;Rumi Punco - Pueblo Viejo;14;73.886;1022;55;1125;27;13;0;0;0
882;03/03/2021 09:54;Aguilares - Concepcion;12;73.887;1020;52;1126;10;11;0;0;0
883;14/07/2020 09:47;Rio el Sueño - Huasa Pampa;11;73.888;1020;62;1127;45;10;0;0;0
884;11/02/2021 09:58;Rio el Sueño - Huasa Pampa;11;73.889;1020;35;1128;47;10;0;0;0
885;07/12/2020 17:20;Villa Belgrano - Aguilares;15;73.890;1022;34;1129;28;14;0;0;0
886;10/04/2020 14:13;Villa Belgrano - Aguilares;10;73.891;1022;41;1130;58;9;0;0;0
887;10/02/2020 21:26;Rio Marapa - Villa Belgrano;6;73.892;1019;66;1131;26;5;0;0;0
888;06/06/2020 01:00;Interseccion ruta 322 - Interseccion ruta 321;7;73.893;1019;28;1132;34;6;0;0;0
889;07/07/2020 13:26;Rumi Punco - Pueblo Viejo;7;73.894;1021;49;1133;22;6;0;0;0
890;06/04/2020 21:20;Aguilares - Concepcion;1;73.895;1026;10;1134;59;0;0;0;0
891;20/02/2020 11:27;Rio el Sueño - Huasa Pampa;4;73.896;1021;64;1135;39;3;0;0;0
892;18/10/2020 06:48;Monteros - Rio Caspichango;15;73.897;1026;36;1136;55;14;0;0;0
893;08/04/2021 12:41;Rio Marapa - Villa Belgrano;7;73.898;1019;41;1137;13;6;0;0;0
894;15/01/2020 02:23;Huasa Pampa - Rio Marapa;11;73.899;1025;52;1138;48;10;0;0;0
895;09/09/2020 22:08;Rumi Punco - Pueblo Viejo;8;73.900;1023;31;1139;44;7;0;0;0
896;28/02/2021 12:50;Interseccion ruta 321 - S M de Tuc;8;73.901;1022;13;1140;57;7;0;0;0
897;13/04/2021 10:08;Aguilares - Concepcion;2;73.902;1020;23;1141;45;1;0;0;0
898;16/06/2020 13:45;Villa Belgrano - Aguilares;10;73.903;1024;42;1142;66;9;0;0;0
899;14/02/2020 13:01;Rio Marapa - Villa Belgrano;2;73.904;1020;16;1143;56;1;0;0;0
900;23/11/2020 02:45;Interseccion ruta 322 - Interseccion ruta 321;5;73.905;1026;69;1144;29;4;0;0;0
901;08/11/2020 16:05;Monteros - Rio Caspichango;4;73.906;1019;58;1145;36;3;0;0;0
902;06/05/2020 02:51;Rio Marapa - Villa Belgrano;2;73.907;1021;65;1146;19;1;0;0;0
903;16/04/2021 01:38;Villa Belgrano - Aguilares;12;73.908;1026;9;1147;10;11;0;0;0
904;13/03/2021 04:16;Rio Seco - Monteros;3;73.909;1019;5;1148;53;2;0;0;0
905;25/06/2020 04:21;Monteros - Rio Caspichango;1;73.910;1019;33;1149;58;0;0;0;0
906;07/01/2021 02:30;Interseccion ruta 321 - S M de Tuc;13;73.911;1025;58;1150;14;12;0;0;0
907;03/01/2021 21:59;Monteros - Rio Caspichango;8;73.912;1021;51;1151;12;7;0;0;0
908;30/03/2020 21:22;Rio Caspichango - Interseccion ruta 322;15;73.913;1019;2;1152;31;14;0;0;0
909;05/03/2021 12:19;Rio Marapa - Villa Belgrano;11;73.914;1019;51;1153;43;10;0;0;0
910;05/05/2020 14:31;Rio Marapa - Villa Belgrano;11;73.915;1019;59;1154;14;10;0;0;0
911;23/03/2020 05:23;Interseccion ruta 322 - Interseccion ruta 321;6;73.916;1021;2;1155;56;5;0;0;0
912;22/03/2021 21:16;Pueblo Viejo - Rio el Sueño;2;73.917;1021;29;1156;59;1;0;0;0
913;28/05/2020 05:50;Monteros - Rio Caspichango;10;73.918;1023;36;1157;15;9;0;0;0
914;04/09/2020 07:25;Aguilares - Concepcion;12;73.919;1019;26;1158;3;11;0;0;0
915;28/03/2020 13:17;Interseccion ruta 322 - Interseccion ruta 321;6;73.920;1025;57;1159;45;5;0;0;0
916;06/10/2020 06:37;Rio Marapa - Villa Belgrano;9;73.921;1023;0;1160;26;8;0;0;0
917;16/04/2020 18:43;Pueblo Viejo - Rio el Sueño;9;73.922;1023;50;1161;35;8;0;0;0
918;03/03/2020 23:12;Rio Marapa - Villa Belgrano;12;73.923;1026;7;1162;53;11;0;0;0
919;04/02/2021 13:32;Villa Belgrano - Aguilares;11;73.924;1021;16;1163;41;10;0;0;0
920;23/07/2020 08:53;Villa Belgrano - Aguilares;5;73.925;1020;10;1164;42;4;0;0;0
921;23/01/2020 01:29;Interseccion ruta 322 - Interseccion ruta 321;1;73.926;1022;67;1165;61;0;0;0;0
922;12/10/2020 14:20;Interseccion ruta 321 - S M de Tuc;1;73.927;1019;31;1166;58;0;0;0;0
923;15/01/2021 07:28;Pueblo Viejo - Rio el Sueño;9;73.928;1019;51;1167;43;8;0;0;0
924;12/04/2021 12:38;Pueblo Viejo - Rio el Sueño;9;73.929;1019;58;1168;51;8;0;0;0
925;11/12/2020 04:23;Interseccion ruta 321 - S M de Tuc;8;73.930;1026;1;1169;53;7;0;0;0
926;24/01/2021 00:48;Villa Belgrano - Aguilares;4;73.931;1019;54;1170;20;3;0;0;0
927;28/01/2020 19:00;Rumi Punco - Pueblo Viejo;15;73.932;1022;40;1171;8;14;0;0;0
928;19/06/2020 21:27;Rio el Sueño - Huasa Pampa;3;73.933;1020;21;1172;54;2;0;0;0
929;06/11/2020 06:18;Rio el Sueño - Huasa Pampa;7;73.934;1019;61;1173;11;6;0;0;0
930;09/04/2020 10:49;Interseccion ruta 322 - Interseccion ruta 321;1;73.935;1025;63;1174;45;0;0;0;0
931;01/03/2021 13:12;Rio Marapa - Villa Belgrano;2;73.936;1019;42;1175;47;1;0;0;0
932;14/03/2021 21:45;Pueblo Viejo - Rio el Sueño;12;73.937;1022;29;1176;34;11;0;0;0
933;18/07/2020 13:56;Rio Marapa - Villa Belgrano;15;73.938;1024;51;1177;53;14;0;0;0
934;20/03/2021 22:50;Concepcion - Rio Seco;9;73.939;1025;15;1178;40;8;0;0;0
935;10/08/2020 16:05;Rio el Sueño - Huasa Pampa;10;73.940;1026;14;1179;33;9;0;0;0
936;14/05/2020 05:26;Interseccion ruta 322 - Interseccion ruta 321;13;73.941;1021;66;1180;28;12;0;0;0
937;11/03/2020 08:05;Concepcion - Rio Seco;6;73.942;1023;46;1181;18;5;0;0;0
938;25/02/2021 04:34;Rio Marapa - Villa Belgrano;12;73.943;1024;17;1182;36;11;0;0;0
939;27/04/2020 23:59;Pueblo Viejo - Rio el Sueño;15;73.944;1020;66;1183;2;14;0;0;0
940;09/01/2021 08:58;Interseccion ruta 321 - S M de Tuc;10;73.945;1024;53;1184;12;9;0;0;0
941;07/07/2020 19:51;Rio Seco - Monteros;5;73.946;1019;32;1185;45;4;0;0;0
942;21/02/2021 07:40;Interseccion ruta 322 - Interseccion ruta 321;12;73.947;1025;58;1186;14;11;0;0;0
943;21/03/2021 15:55;Rio el Sueño - Huasa Pampa;14;73.948;1023;25;1187;33;13;0;0;0
944;23/09/2020 11:21;Rio Seco - Monteros;11;73.949;1026;12;1188;9;10;0;0;0
945;25/02/2020 05:11;Monteros - Rio Caspichango;14;73.950;1021;0;1189;32;13;0;0;0
946;12/04/2020 21:55;Concepcion - Rio Seco;8;73.951;1023;44;1190;59;7;0;0;0
947;29/05/2020 11:36;Rio el Sueño - Huasa Pampa;4;73.952;1025;63;1191;37;3;0;0;0
948;23/07/2020 15:04;Rio Marapa - Villa Belgrano;7;73.953;1021;44;1192;39;6;0;0;0
949;08/11/2020 15:50;Concepcion - Rio Seco;7;73.954;1020;39;1193;45;6;0;0;0
950;10/03/2021 15:03;Interseccion ruta 321 - S M de Tuc;1;73.955;1019;7;1194;34;0;0;0;0
951;16/12/2020 09:55;Pueblo Viejo - Rio el Sueño;13;73.956;1026;1;1195;18;12;0;0;0
952;25/01/2021 01:07;Rio Marapa - Villa Belgrano;10;73.957;1020;16;1196;57;9;0;0;0
953;20/06/2020 04:51;Rumi Punco - Pueblo Viejo;2;73.958;1021;49;1197;5;1;0;0;0
954;17/04/2020 16:31;Rio Seco - Monteros;6;73.959;1023;5;1198;40;5;0;0;0
955;21/08/2020 11:26;Rio el Sueño - Huasa Pampa;14;73.960;1026;12;1199;66;13;0;0;0
956;11/09/2020 08:49;Rio Marapa - Villa Belgrano;13;73.961;1024;27;1200;58;12;0;0;0
957;10/05/2020 19:33;Interseccion ruta 322 - Interseccion ruta 321;7;73.962;1022;58;1201;14;6;0;0;0
