;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo
274;09/07/2020 07:19;Interseccion ruta 322 - Interseccion ruta 321;9;73.700;1026;43;244;0;8;;;0
275;09/07/2020 14:38;Aguilares - Concepcion;8;73.17;1025;43;244;38;7;;;0
276;09/07/2020 19:07;Aguilares - Concepcion;1;73.544;1019;55;244;15;0;;;0
277;09/07/2020 23:32;Rio Marapa - Villa Belgrano;9;73.216;1019;0;244;34;8;;;0
278;10/07/2020 05:08;Rio Caspichango - Interseccion ruta 322;12;73.987;1023;14;244;29;11;;;0
279;10/07/2020 09:58;Huasa Pampa - Rio Marapa;2;73.566;1026;70;244;36;1;;;0
280;10/07/2020 12:14;Monteros - Rio Caspichango;1;73.400;1022;36;244;63;0;;;0
281;10/07/2020 18:23;Rio el Sueño - Huasa Pampa;2;73.722;1023;12;244;47;1;;;0
282;11/07/2020 08:55;Monteros - Rio Caspichango;8;73.513;1026;60;244;26;7;;;0
283;11/07/2020 09:03;Rio Seco - Monteros;4;73.813;1026;53;244;15;3;;;0
284;11/07/2020 09:22;Interseccion ruta 322 - Interseccion ruta 321;3;73.770;1022;37;244;30;2;;;0
285;11/07/2020 20:18;Concepcion - Rio Seco;3;73.616;1021;19;244;57;2;;;0
286;11/07/2020 22:03;Monteros - Rio Caspichango;15;73.103;1026;66;244;41;14;;;0
287;12/07/2020 15:59;Monteros - Rio Caspichango;8;73.518;1024;33;244;12;7;;;0
288;13/07/2020 18:41;Monteros - Rio Caspichango;15;73.830;1020;54;244;29;14;;;0
289;13/07/2020 20:59;Rumi Punco - Pueblo Viejo;10;73.388;1022;21;244;35;9;;;0
290;14/07/2020 13:20;Rio el Sueño - Huasa Pampa;6;73.673;1023;21;244;60;5;;;0
291;14/07/2020 17:06;Rio Seco - Monteros;14;73.937;1021;24;244;9;13;;;0
292;14/07/2020 22:09;Interseccion ruta 322 - Interseccion ruta 321;7;73.1002;1023;62;244;47;6;;;0
293;15/07/2020 03:35;Huasa Pampa - Rio Marapa;12;73.801;1023;62;244;42;11;;;0
294;15/07/2020 12:00;Huasa Pampa - Rio Marapa;1;73.990;1019;27;244;25;0;;;0
295;15/07/2020 22:59;Rio Marapa - Villa Belgrano;8;73.680;1026;32;244;35;7;;;0
296;17/07/2020 00:00;Rio Seco - Monteros;10;73.965;1022;66;244;9;9;;;0
297;17/07/2020 06:06;Monteros - Rio Caspichango;14;73.283;1025;50;244;55;13;;;0
298;17/07/2020 08:23;Rio Caspichango - Interseccion ruta 322;8;73.562;1026;26;244;9;7;;;0
299;17/07/2020 08:40;Huasa Pampa - Rio Marapa;14;73.883;1023;20;244;26;13;;;0
300;17/07/2020 17:01;Pueblo Viejo - Rio el Sueño;4;73.1023;1022;63;244;23;3;;;0
301;17/07/2020 18:58;Interseccion ruta 321 - S M de Tuc;10;73.218;1025;10;244;30;9;;;0
302;17/07/2020 21:06;Concepcion - Rio Seco;8;73.23;1021;63;244;54;7;;;0
303;18/07/2020 02:13;Interseccion ruta 322 - Interseccion ruta 321;1;73.894;1019;37;244;27;0;;;0
304;18/07/2020 20:40;Huasa Pampa - Rio Marapa;11;73.783;1023;28;244;42;10;;;0
305;18/07/2020 20:45;Aguilares - Concepcion;1;73.769;1023;62;244;16;0;;;0
306;19/07/2020 03:23;Rumi Punco - Pueblo Viejo;15;73.167;1024;36;244;62;14;;;0
307;19/07/2020 09:29;Pueblo Viejo - Rio el Sueño;4;73.879;1025;20;244;4;3;;;0
308;19/07/2020 09:56;Villa Belgrano - Aguilares;4;73.125;1021;51;244;41;3;;;0
309;19/07/2020 15:15;Interseccion ruta 322 - Interseccion ruta 321;6;73.35;1024;47;244;66;5;;;0
310;19/07/2020 17:35;Interseccion ruta 321 - S M de Tuc;10;73.857;1024;43;244;43;9;;;0
311;19/07/2020 17:36;Rio Marapa - Villa Belgrano;5;73.475;1019;66;244;35;4;;;0
312;20/07/2020 15:03;Rumi Punco - Pueblo Viejo;13;73.596;1021;5;244;58;12;;;0
313;20/07/2020 21:15;Huasa Pampa - Rio Marapa;13;73.227;1023;46;244;1;12;;;0
314;20/07/2020 21:34;Interseccion ruta 322 - Interseccion ruta 321;10;73.586;1021;68;244;35;9;;;0
315;21/07/2020 08:06;Rio Seco - Monteros;11;73.357;1025;36;244;10;10;;;0
316;21/07/2020 12:56;Huasa Pampa - Rio Marapa;6;73.716;1020;40;244;41;5;;;0
317;22/07/2020 13:18;Rio Caspichango - Interseccion ruta 322;4;73.1011;1026;15;244;13;3;;;0
318;22/07/2020 13:48;Huasa Pampa - Rio Marapa;1;73.91;1019;24;244;6;0;;;0
319;23/07/2020 12:15;Rio el Sueño - Huasa Pampa;7;73.592;1026;14;244;45;6;;;0
320;24/07/2020 01:33;Rio Seco - Monteros;4;73.709;1022;57;244;12;3;;;0
321;24/07/2020 14:04;Rio Marapa - Villa Belgrano;1;73.113;1025;2;244;57;0;;;0
322;25/07/2020 07:08;Rio Marapa - Villa Belgrano;5;73.999;1019;54;244;4;4;;;0
323;25/07/2020 12:28;Rio Caspichango - Interseccion ruta 322;4;73.1020;1026;22;244;13;3;;;0
324;26/07/2020 02:10;Rio el Sueño - Huasa Pampa;11;73.122;1020;14;244;44;10;;;0
325;26/07/2020 09:34;Pueblo Viejo - Rio el Sueño;14;73.236;1019;50;244;15;13;;;0
326;27/07/2020 15:04;Interseccion ruta 322 - Interseccion ruta 321;8;73.50;1019;27;244;40;7;;;0
327;27/07/2020 22:07;Rio el Sueño - Huasa Pampa;5;73.574;1024;10;244;5;4;;;0
328;28/07/2020 23:03;Huasa Pampa - Rio Marapa;10;73.814;1026;39;244;19;9;;;0
329;29/07/2020 04:24;Rio Marapa - Villa Belgrano;3;73.379;1022;0;244;61;2;;;0
330;29/07/2020 21:31;Rio Caspichango - Interseccion ruta 322;7;73.429;1026;61;244;15;6;;;0
331;29/07/2020 22:51;Interseccion ruta 322 - Interseccion ruta 321;4;73.833;1020;40;244;49;3;;;0
332;30/07/2020 04:20;Aguilares - Concepcion;2;73.834;1026;47;244;44;1;;;0
333;30/07/2020 17:17;Rio el Sueño - Huasa Pampa;15;73.51;1023;23;244;19;14;;;0
334;30/07/2020 19:03;Rumi Punco - Pueblo Viejo;13;73.27;1025;20;244;63;12;;;0
335;30/07/2020 22:55;Monteros - Rio Caspichango;14;73.679;1024;22;244;28;13;;;0
336;01/08/2020 07:00;Rio el Sueño - Huasa Pampa;11;73.930;1022;33;244;12;10;;;0
337;01/08/2020 21:17;Rio Marapa - Villa Belgrano;6;73.711;1021;44;244;32;5;;;0
338;03/08/2020 05:19;Interseccion ruta 321 - S M de Tuc;10;73.620;1025;57;244;3;9;;;0
339;03/08/2020 13:39;Aguilares - Concepcion;13;73.970;1024;42;244;28;12;;;0
340;03/08/2020 13:56;Aguilares - Concepcion;2;73.905;1020;20;244;54;1;;;0
341;03/08/2020 15:28;Rio Marapa - Villa Belgrano;15;73.532;1024;21;244;33;14;;;0
342;03/08/2020 18:43;Rio Seco - Monteros;15;73.274;1025;38;244;54;14;;;0
343;05/08/2020 04:43;Interseccion ruta 322 - Interseccion ruta 321;12;73.955;1026;7;244;26;11;;;0
344;05/08/2020 09:01;Rumi Punco - Pueblo Viejo;10;73.1012;1019;7;244;13;9;;;0
345;06/08/2020 02:57;Huasa Pampa - Rio Marapa;2;73.971;1026;9;244;18;1;;;0
346;06/08/2020 03:52;Monteros - Rio Caspichango;14;73.1008;1021;29;244;38;13;;;0
347;06/08/2020 11:03;Rumi Punco - Pueblo Viejo;1;73.587;1026;17;244;65;0;;;0
348;06/08/2020 12:22;Rio Marapa - Villa Belgrano;12;73.377;1025;25;244;43;11;;;0
349;07/08/2020 00:56;Rio Seco - Monteros;14;73.849;1023;13;244;21;13;;;0
350;07/08/2020 02:12;Villa Belgrano - Aguilares;10;73.889;1024;12;244;35;9;;;0
351;07/08/2020 04:23;Rio Marapa - Villa Belgrano;15;73.426;1023;69;244;26;14;;;0
352;07/08/2020 10:55;Rio Marapa - Villa Belgrano;13;73.1017;1021;13;244;42;12;;;0
353;07/08/2020 17:59;Interseccion ruta 321 - S M de Tuc;1;73.706;1020;69;244;48;0;;;0
354;09/08/2020 07:58;Monteros - Rio Caspichango;6;73.1014;1019;46;244;47;5;;;0
355;09/08/2020 16:53;Aguilares - Concepcion;9;73.306;1024;48;244;26;8;;;0
356;09/08/2020 20:32;Aguilares - Concepcion;3;73.53;1020;55;244;29;2;;;0
357;10/08/2020 01:43;Rio Seco - Monteros;13;73.811;1019;50;244;14;12;;;0
358;10/08/2020 15:40;Rumi Punco - Pueblo Viejo;4;73.873;1020;33;244;32;3;;;0
359;11/08/2020 08:01;Pueblo Viejo - Rio el Sueño;14;73.522;1020;12;244;51;13;;;0
360;14/08/2020 01:27;Interseccion ruta 322 - Interseccion ruta 321;11;73.986;1026;67;244;43;10;;;0
361;14/08/2020 13:43;Rio Marapa - Villa Belgrano;4;73.11;1024;37;244;49;3;;;0
362;14/08/2020 15:37;Rio el Sueño - Huasa Pampa;14;73.784;1024;13;244;50;13;;;0
363;15/08/2020 04:15;Villa Belgrano - Aguilares;7;73.163;1022;11;244;11;6;;;0
364;15/08/2020 09:56;Concepcion - Rio Seco;15;73.689;1023;44;244;47;14;;;0
365;16/08/2020 02:33;Villa Belgrano - Aguilares;12;73.593;1020;15;244;24;11;;;0
366;16/08/2020 07:34;Monteros - Rio Caspichango;8;73.793;1024;36;244;36;7;;;0
367;16/08/2020 18:53;Aguilares - Concepcion;15;73.839;1022;42;244;58;14;;;0
368;17/08/2020 04:22;Interseccion ruta 322 - Interseccion ruta 321;14;73.523;1024;60;244;1;13;;;0
369;17/08/2020 09:07;Rio Marapa - Villa Belgrano;15;73.441;1026;11;244;1;14;;;0
370;17/08/2020 10:24;Rio Marapa - Villa Belgrano;4;73.922;1019;8;244;17;3;;;0
371;17/08/2020 11:19;Aguilares - Concepcion;3;73.127;1024;10;244;58;2;;;0
372;17/08/2020 12:22;Concepcion - Rio Seco;4;73.940;1019;5;244;23;3;;;0
373;17/08/2020 14:54;Rio Seco - Monteros;7;73.438;1024;43;244;51;6;;;0
374;17/08/2020 21:44;Interseccion ruta 321 - S M de Tuc;10;73.979;1020;41;244;61;9;;;0
375;18/08/2020 12:48;Huasa Pampa - Rio Marapa;7;73.155;1025;15;244;48;6;;;0
376;19/08/2020 06:02;Concepcion - Rio Seco;4;73.389;1022;29;244;58;3;;;0
377;19/08/2020 15:16;Pueblo Viejo - Rio el Sueño;14;73.601;1024;52;244;15;13;;;0
378;21/08/2020 11:01;Pueblo Viejo - Rio el Sueño;3;73.333;1025;23;244;31;2;;;0
379;21/08/2020 13:31;Rio Marapa - Villa Belgrano;10;73.623;1019;69;244;35;9;;;0
380;21/08/2020 13:53;Huasa Pampa - Rio Marapa;7;73.34;1024;41;244;60;6;;;0
381;21/08/2020 14:01;Monteros - Rio Caspichango;4;73.823;1020;65;244;37;3;;;0
382;21/08/2020 16:46;Rio el Sueño - Huasa Pampa;8;73.261;1019;43;244;56;7;;;0
383;21/08/2020 18:03;Rio Marapa - Villa Belgrano;5;73.189;1025;62;244;33;4;;;0
384;22/08/2020 02:39;Interseccion ruta 321 - S M de Tuc;2;73.385;1022;46;244;47;1;;;0
385;22/08/2020 05:10;Rio Marapa - Villa Belgrano;1;73.83;1020;57;244;49;0;;;0
386;22/08/2020 09:17;Rio Caspichango - Interseccion ruta 322;2;73.1028;1023;2;244;47;1;;;0
387;22/08/2020 10:35;Rio Caspichango - Interseccion ruta 322;13;73.472;1021;2;244;23;12;;;0
388;22/08/2020 16:16;Rio Marapa - Villa Belgrano;13;73.364;1019;39;244;28;12;;;0
389;22/08/2020 21:11;Rio Caspichango - Interseccion ruta 322;15;73.675;1019;44;244;45;14;;;0
390;23/08/2020 04:26;Interseccion ruta 321 - S M de Tuc;10;73.640;1026;46;244;22;9;;;0
391;24/08/2020 11:36;Huasa Pampa - Rio Marapa;6;73.413;1025;57;244;51;5;;;0
392;24/08/2020 14:56;Rio el Sueño - Huasa Pampa;8;73.118;1021;29;244;23;7;;;0
393;24/08/2020 15:28;Rumi Punco - Pueblo Viejo;5;73.487;1025;36;244;64;4;;;0
394;24/08/2020 23:00;Huasa Pampa - Rio Marapa;3;73.272;1024;17;244;22;2;;;0
395;25/08/2020 00:38;Huasa Pampa - Rio Marapa;15;73.672;1019;50;244;24;14;;;0
396;25/08/2020 04:17;Monteros - Rio Caspichango;14;73.588;1022;61;244;8;13;;;0
397;25/08/2020 23:46;Pueblo Viejo - Rio el Sueño;14;73.423;1020;27;244;31;13;;;0
398;26/08/2020 08:06;Huasa Pampa - Rio Marapa;9;73.277;1021;32;244;24;8;;;0
399;26/08/2020 11:45;Aguilares - Concepcion;13;73.237;1020;55;244;21;12;;;0
400;26/08/2020 12:08;Villa Belgrano - Aguilares;9;73.612;1024;41;244;42;8;;;0
401;26/08/2020 21:45;Pueblo Viejo - Rio el Sueño;15;73.931;1024;17;244;31;14;;;0
402;26/08/2020 22:32;Rio Caspichango - Interseccion ruta 322;2;73.983;1020;55;244;61;1;;;0
403;27/08/2020 01:28;Interseccion ruta 322 - Interseccion ruta 321;13;73.969;1024;37;244;45;12;;;0
404;27/08/2020 12:07;Rio Seco - Monteros;3;73.655;1020;41;244;64;2;;;0
405;28/08/2020 05:43;Huasa Pampa - Rio Marapa;1;73.841;1021;49;244;5;0;;;0
406;28/08/2020 14:21;Rio Caspichango - Interseccion ruta 322;13;73.696;1026;50;244;5;12;;;0
407;28/08/2020 22:20;Rumi Punco - Pueblo Viejo;2;73.984;1020;43;244;48;1;;;0
408;29/08/2020 11:59;Rio Seco - Monteros;8;73.749;1021;24;244;58;7;;;0
409;30/08/2020 06:19;Interseccion ruta 322 - Interseccion ruta 321;11;73.37;1019;60;244;64;10;;;0
410;30/08/2020 09:17;Rio Seco - Monteros;13;73.117;1020;59;244;44;12;;;0
411;30/08/2020 17:03;Monteros - Rio Caspichango;14;73.281;1025;44;244;66;13;;;0
412;30/08/2020 21:34;Villa Belgrano - Aguilares;5;73.536;1026;4;244;16;4;;;0
413;31/08/2020 06:44;Rumi Punco - Pueblo Viejo;5;73.650;1025;33;244;56;4;;;0
414;31/08/2020 08:55;Villa Belgrano - Aguilares;9;73.726;1023;55;244;31;8;;;0
415;31/08/2020 14:20;Huasa Pampa - Rio Marapa;8;73.595;1024;0;244;46;7;;;0
416;01/09/2020 02:08;Rio Marapa - Villa Belgrano;12;73.157;1019;19;244;23;11;;;0
417;01/09/2020 07:40;Interseccion ruta 321 - S M de Tuc;5;73.718;1021;34;244;5;4;;;0
418;02/09/2020 00:41;Concepcion - Rio Seco;15;73.909;1019;37;244;55;14;;;0
419;02/09/2020 07:02;Rio Seco - Monteros;6;73.132;1021;58;244;20;5;;;0
420;02/09/2020 10:08;Interseccion ruta 322 - Interseccion ruta 321;2;73.1004;1025;38;244;20;1;;;0
421;02/09/2020 10:27;Interseccion ruta 322 - Interseccion ruta 321;8;73.791;1023;56;244;26;7;;;0
422;02/09/2020 13:04;Rio Marapa - Villa Belgrano;12;73.712;1024;17;244;40;11;;;0
423;02/09/2020 17:15;Rumi Punco - Pueblo Viejo;13;73.583;1023;38;244;20;12;;;0
424;02/09/2020 19:06;Villa Belgrano - Aguilares;11;73.766;1025;6;244;9;10;;;0
425;02/09/2020 21:57;Rio Seco - Monteros;13;73.684;1020;15;244;28;12;;;0
426;03/09/2020 17:46;Rio Caspichango - Interseccion ruta 322;13;73.324;1022;64;244;6;12;;;0
427;03/09/2020 21:06;Rio Caspichango - Interseccion ruta 322;14;73.417;1019;51;244;41;13;;;0
428;04/09/2020 09:08;Interseccion ruta 322 - Interseccion ruta 321;7;73.932;1026;66;244;61;6;;;0
429;04/09/2020 21:49;Interseccion ruta 322 - Interseccion ruta 321;14;73.876;1026;27;244;56;13;;;0
430;05/09/2020 07:39;Rio Caspichango - Interseccion ruta 322;4;73.890;1020;65;244;30;3;;;0
431;05/09/2020 18:38;Interseccion ruta 322 - Interseccion ruta 321;3;73.923;1026;36;244;56;2;;;0
432;06/09/2020 05:40;Interseccion ruta 321 - S M de Tuc;3;73.359;1024;67;244;59;2;;;0
433;06/09/2020 06:12;Rio Caspichango - Interseccion ruta 322;3;73.951;1026;68;244;49;2;;;0
434;06/09/2020 13:49;Aguilares - Concepcion;6;73.316;1022;25;244;28;5;;;0
435;07/09/2020 00:55;Huasa Pampa - Rio Marapa;6;73.550;1023;66;244;16;5;;;0
436;07/09/2020 04:10;Concepcion - Rio Seco;10;73.142;1025;67;244;24;9;;;0
437;07/09/2020 16:26;Rio Marapa - Villa Belgrano;10;73.368;1021;70;244;36;9;;;0
438;07/09/2020 18:00;Huasa Pampa - Rio Marapa;8;73.235;1022;60;244;6;7;;;0
439;09/09/2020 00:47;Rio Caspichango - Interseccion ruta 322;4;73.128;1024;51;244;26;3;;;0
440;09/09/2020 16:43;Rio Marapa - Villa Belgrano;2;73.98;1025;4;244;9;1;;;0
441;10/09/2020 08:26;Interseccion ruta 321 - S M de Tuc;15;73.168;1022;20;244;40;14;;;0
442;10/09/2020 15:44;Interseccion ruta 321 - S M de Tuc;11;73.832;1023;52;244;5;10;;;0
443;11/09/2020 10:10;Rumi Punco - Pueblo Viejo;4;73.350;1024;50;244;53;3;;;0
444;11/09/2020 12:53;Villa Belgrano - Aguilares;7;73.158;1025;12;244;55;6;;;0
445;11/09/2020 22:59;Interseccion ruta 322 - Interseccion ruta 321;1;73.538;1022;12;244;37;0;;;0
446;12/09/2020 02:25;Rio el Sueño - Huasa Pampa;3;73.548;1026;60;244;10;2;;;0
447;12/09/2020 02:40;Rio Seco - Monteros;13;73.938;1026;41;244;48;12;;;0
448;12/09/2020 23:30;Monteros - Rio Caspichango;4;73.445;1026;4;244;9;3;;;0
449;13/09/2020 15:07;Pueblo Viejo - Rio el Sueño;1;73.605;1022;69;244;42;0;;;0
450;13/09/2020 22:57;Pueblo Viejo - Rio el Sueño;5;73.534;1020;67;244;41;4;;;0
451;14/09/2020 00:34;Rio el Sueño - Huasa Pampa;10;73.249;1026;43;244;18;9;;;0
452;14/09/2020 07:22;Monteros - Rio Caspichango;3;73.428;1025;42;244;45;2;;;0
453;14/09/2020 14:51;Rio Caspichango - Interseccion ruta 322;4;73.148;1026;8;244;22;3;;;0
454;14/09/2020 19:40;Monteros - Rio Caspichango;7;73.501;1026;58;244;56;6;;;0
455;14/09/2020 20:19;Concepcion - Rio Seco;9;73.618;1021;22;244;46;8;;;0
456;16/09/2020 05:51;Monteros - Rio Caspichango;13;73.140;1021;38;244;0;12;;;0
457;16/09/2020 08:03;Huasa Pampa - Rio Marapa;3;73.288;1026;31;244;34;2;;;0
458;16/09/2020 08:45;Rio Caspichango - Interseccion ruta 322;5;73.652;1020;15;244;36;4;;;0
459;17/09/2020 09:17;Interseccion ruta 322 - Interseccion ruta 321;3;73.25;1024;66;244;26;2;;;0
460;17/09/2020 13:08;Interseccion ruta 321 - S M de Tuc;9;73.589;1026;38;244;62;8;;;0
461;17/09/2020 16:32;Pueblo Viejo - Rio el Sueño;12;73.735;1021;33;244;59;11;;;0
462;18/09/2020 08:00;Monteros - Rio Caspichango;1;73.500;1019;57;244;59;0;;;0
463;18/09/2020 14:42;Pueblo Viejo - Rio el Sueño;5;73.31;1023;39;244;11;4;;;0
464;19/09/2020 01:38;Rumi Punco - Pueblo Viejo;13;73.470;1024;53;244;49;12;;;0
465;19/09/2020 14:45;Interseccion ruta 321 - S M de Tuc;1;73.524;1019;45;244;35;0;;;0
466;19/09/2020 16:45;Rio el Sueño - Huasa Pampa;14;73.776;1026;45;244;63;13;;;0
467;19/09/2020 22:21;Interseccion ruta 322 - Interseccion ruta 321;13;73.77;1023;46;244;46;12;;;0
468;20/09/2020 10:58;Rio Caspichango - Interseccion ruta 322;7;73.943;1022;39;244;8;6;;;0
469;22/09/2020 02:26;Concepcion - Rio Seco;11;73.1007;1025;69;244;24;10;;;0
470;22/09/2020 02:41;Rio Marapa - Villa Belgrano;12;73.41;1019;65;244;63;11;;;0
471;22/09/2020 14:12;Rio Caspichango - Interseccion ruta 322;7;73.693;1020;69;244;39;6;;;0
472;22/09/2020 16:18;Concepcion - Rio Seco;6;73.504;1021;47;244;65;5;;;0
473;22/09/2020 18:24;Rio Caspichango - Interseccion ruta 322;3;73.320;1022;21;244;18;2;;;0
474;23/09/2020 09:11;Villa Belgrano - Aguilares;1;73.1000;1024;8;244;11;0;;;0
475;23/09/2020 14:25;Rumi Punco - Pueblo Viejo;6;73.702;1026;29;244;23;5;;;0
476;23/09/2020 16:11;Rio Marapa - Villa Belgrano;13;73.804;1019;35;244;49;12;;;0
477;24/09/2020 08:43;Rio Seco - Monteros;14;73.956;1019;29;244;64;13;;;0
478;24/09/2020 11:40;Huasa Pampa - Rio Marapa;5;73.581;1024;64;244;40;4;;;0
479;24/09/2020 14:23;Huasa Pampa - Rio Marapa;13;73.345;1019;43;244;52;12;;;0
480;24/09/2020 18:25;Villa Belgrano - Aguilares;13;73.54;1025;38;244;55;12;;;0
481;25/09/2020 08:33;Rio Seco - Monteros;6;73.818;1026;66;244;54;5;;;0
482;25/09/2020 17:31;Huasa Pampa - Rio Marapa;14;73.966;1020;56;244;59;13;;;0
483;25/09/2020 23:26;Monteros - Rio Caspichango;12;73.309;1022;36;244;27;11;;;0
484;26/09/2020 22:36;Monteros - Rio Caspichango;6;73.950;1022;45;244;42;5;;;0
485;27/09/2020 03:43;Rio Caspichango - Interseccion ruta 322;14;73.842;1023;8;244;64;13;;;0
486;27/09/2020 20:49;Rio Seco - Monteros;15;73.653;1023;25;244;40;14;;;0
487;27/09/2020 21:08;Rumi Punco - Pueblo Viejo;15;73.356;1025;52;244;18;14;;;0
488;28/09/2020 09:40;Concepcion - Rio Seco;1;73.491;1025;58;244;50;0;;;0
489;28/09/2020 09:52;Rio Marapa - Villa Belgrano;5;73.290;1021;45;244;28;4;;;0
490;29/09/2020 06:53;Concepcion - Rio Seco;13;73.52;1020;57;244;0;12;;;0
491;29/09/2020 13:56;Rio Caspichango - Interseccion ruta 322;9;73.219;1026;33;244;30;8;;;0
492;29/09/2020 16:35;Rio Marapa - Villa Belgrano;7;73.322;1020;33;244;12;6;;;0
493;30/09/2020 12:17;Rumi Punco - Pueblo Viejo;5;73.30;1019;20;244;50;4;;;0
494;30/09/2020 20:42;Concepcion - Rio Seco;13;73.325;1023;23;244;9;12;;;0
495;01/10/2020 13:34;Interseccion ruta 322 - Interseccion ruta 321;14;73.974;1026;10;244;63;13;;;0
496;01/10/2020 14:46;Rumi Punco - Pueblo Viejo;8;73.651;1026;29;244;54;7;;;0
497;02/10/2020 22:47;Monteros - Rio Caspichango;3;73.760;1021;2;244;44;2;;;0
498;03/10/2020 02:25;Rio Caspichango - Interseccion ruta 322;12;73.525;1024;54;244;60;11;;;0
499;03/10/2020 10:34;Concepcion - Rio Seco;13;73.437;1024;64;244;25;12;;;0
500;05/10/2020 00:08;Rio Caspichango - Interseccion ruta 322;2;73.144;1020;30;244;41;1;;;0
501;05/10/2020 20:49;Villa Belgrano - Aguilares;1;73.630;1022;64;244;5;0;;;0
502;06/10/2020 02:18;Rio Seco - Monteros;11;73.162;1021;23;244;15;10;;;0
503;06/10/2020 09:00;Rio Marapa - Villa Belgrano;8;73.267;1022;69;244;62;7;;;0
504;06/10/2020 20:30;Interseccion ruta 322 - Interseccion ruta 321;3;73.134;1025;35;244;0;2;;;0
505;07/10/2020 13:44;Rio Seco - Monteros;4;73.780;1019;49;244;22;3;;;0
506;07/10/2020 14:52;Aguilares - Concepcion;7;73.543;1022;69;244;62;6;;;0
507;07/10/2020 15:08;Rio Seco - Monteros;4;73.28;1021;3;244;34;3;;;0
508;07/10/2020 16:38;Rio Marapa - Villa Belgrano;3;73.174;1026;13;244;46;2;;;0
509;07/10/2020 19:00;Rumi Punco - Pueblo Viejo;15;73.282;1025;40;244;23;14;;;0
510;08/10/2020 03:13;Pueblo Viejo - Rio el Sueño;6;73.367;1019;13;244;22;5;;;0
511;08/10/2020 03:41;Interseccion ruta 321 - S M de Tuc;7;73.454;1021;23;244;35;6;;;0
512;08/10/2020 04:52;Rio Seco - Monteros;15;73.554;1023;39;244;27;14;;;0
513;08/10/2020 17:40;Rio Caspichango - Interseccion ruta 322;7;73.295;1021;53;244;29;6;;;0
514;09/10/2020 10:47;Rumi Punco - Pueblo Viejo;1;73.824;1021;54;244;33;0;;;0
515;09/10/2020 19:05;Huasa Pampa - Rio Marapa;1;73.963;1020;6;244;8;0;;;0
516;09/10/2020 21:27;Rio Caspichango - Interseccion ruta 322;13;73.482;1019;39;244;55;12;;;0
517;10/10/2020 08:27;Concepcion - Rio Seco;15;73.187;1024;7;244;55;14;;;0
518;10/10/2020 21:23;Interseccion ruta 321 - S M de Tuc;12;73.697;1020;62;244;3;11;;;0
519;11/10/2020 16:31;Huasa Pampa - Rio Marapa;7;73.529;1021;40;244;27;6;;;0
520;11/10/2020 18:42;Interseccion ruta 322 - Interseccion ruta 321;14;73.318;1022;4;244;32;13;;;0
521;12/10/2020 22:26;Rio Marapa - Villa Belgrano;10;73.397;1023;11;244;25;9;;;0
522;13/10/2020 06:40;Concepcion - Rio Seco;2;73.304;1020;59;244;61;1;;;0
523;13/10/2020 15:09;Aguilares - Concepcion;9;73.296;1024;17;244;59;8;;;0
524;13/10/2020 21:40;Interseccion ruta 322 - Interseccion ruta 321;1;73.334;1020;32;244;0;0;;;0
525;13/10/2020 23:49;Huasa Pampa - Rio Marapa;15;73.497;1020;45;244;16;14;;;0
526;14/10/2020 00:04;Rio el Sueño - Huasa Pampa;14;73.798;1024;35;244;21;13;;;0
527;14/10/2020 09:37;Concepcion - Rio Seco;8;73.1006;1023;11;244;15;7;;;0
528;14/10/2020 13:42;Aguilares - Concepcion;12;73.233;1023;42;244;54;11;;;0
529;14/10/2020 23:26;Rumi Punco - Pueblo Viejo;11;73.541;1021;28;244;45;10;;;0
530;15/10/2020 02:44;Aguilares - Concepcion;10;73.662;1019;2;244;3;9;;;0
531;15/10/2020 04:21;Huasa Pampa - Rio Marapa;3;73.121;1019;26;244;3;2;;;0
532;15/10/2020 08:19;Interseccion ruta 321 - S M de Tuc;11;73.664;1022;11;244;49;10;;;0
533;16/10/2020 00:47;Rio Marapa - Villa Belgrano;9;73.138;1021;58;244;41;8;;;0
534;16/10/2020 04:58;Aguilares - Concepcion;4;73.247;1025;60;244;27;3;;;0
535;16/10/2020 05:18;Monteros - Rio Caspichango;12;73.314;1019;20;244;57;11;;;0
536;16/10/2020 06:47;Interseccion ruta 322 - Interseccion ruta 321;13;73.668;1024;11;244;50;12;;;0
537;16/10/2020 08:29;Rio el Sueño - Huasa Pampa;1;73.555;1024;50;244;2;0;;;0
538;16/10/2020 19:46;Concepcion - Rio Seco;1;73.418;1021;42;244;21;0;;;0
539;17/10/2020 16:58;Villa Belgrano - Aguilares;8;73.114;1023;67;244;63;7;;;0
540;17/10/2020 20:18;Monteros - Rio Caspichango;11;73.47;1021;63;244;3;10;;;0
541;17/10/2020 23:19;Monteros - Rio Caspichango;3;73.188;1022;9;244;13;2;;;0
542;18/10/2020 03:50;Aguilares - Concepcion;3;73.241;1022;54;244;31;2;;;0
543;18/10/2020 11:26;Monteros - Rio Caspichango;3;73.207;1021;13;244;19;2;;;0
544;19/10/2020 04:30;Interseccion ruta 322 - Interseccion ruta 321;3;73.639;1023;11;244;48;2;;;0
545;19/10/2020 08:25;Interseccion ruta 321 - S M de Tuc;2;73.312;1024;27;244;6;1;;;0
